,Turno,ID Empleado,ID Puesto,Email,Puesto,Departamento,Tipo Puesto,Nom_Completo
637,,823,55-23200,gustavo.valdez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Gustavo Valdez
638,,883,55-23200,antonia.chavarria@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Antonia Chavarria
639,,898,55-23200,antonio.robles@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Antonio Robles
640,,935,55-23200,teresita.ortiz@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Teresita Ortiz
641,,946,55-23200,alberto.cruz@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alberto Cruz
642,,1008,55-23200,francisco.montaño@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Francisco Montaño
643,,1033,55-23200,carlos.milton@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carlos Milton
644,,1048,55-23200,carlos.soto@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carlos Soto
645,,1126,55-23200,carmen.padilla@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carmen Padilla
646,,1149,55-23200,eligio.jimenez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Eligio Jimenez
647,,1182,55-23200,elena.santacruz@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Elena Santacruz
648,,1239,55-23200,lizeth.loaiza@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Lizeth Loaiza
649,,1291,55-23200,fausto.chomina@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Fausto Chomina
650,,1351,55-23200,francisco.flores@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Francisco Flores
651,,1426,55-23200,carlos.taborda@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carlos Taborda
652,,1477,55-23200,gabriel.pineda@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Gabriel Pineda
653,,1489,55-23200,garcia.bojorquez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Garcia Bojorquez
654,,1549,55-23200,gloria.rios@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Gloria Rios
655,,1590,55-23200,guadalupe.gastelum@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Guadalupe Gastelum
656,,1658,55-23200,heriberto.garcia@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Heriberto Garcia
657,,1662,55-23200,jairo.henao@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jairo Henao
658,,1747,55-23200,jesus.porchas@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jesus Porchas
659,,1791,55-23200,jose.cordova@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jose Cordova
660,,1820,55-23200,maria.vivanco@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Maria Vivanco
661,,1851,55-23200,jose.mejia@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jose Mejia
662,,1916,55-23200,adolfo.guerrero@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Adolfo Guerrero
663,,102,55-23200,jose.ramirez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jose Ramirez
664,,402,55-23200,alberto.gonzalez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alberto Gonzalez
665,,418,55-23200,maría.garcía @tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,María García 
666,,514,55-23200,patricia.barrios@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Patricia Barrios
667,,561,55-23200,daniel.orrantia@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Daniel Orrantia
668,,662,55-23200,carmen.anistro@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carmen Anistro
669,,680,55-23200,robles.ruiz@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Robles Ruiz
670,,686,55-23200,rolando.gil@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Rolando Gil
671,,710,55-23200,espinoza.montaño@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Espinoza Montaño
672,,888,55-23200,filiberto.amador@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Filiberto Amador
673,,962,55-23200,benjamin.tanori@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Benjamin Tanori
674,,968,55-23200,maria.martinez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Maria Martinez
675,,972,55-23200,blanca.barcelo@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Blanca Barcelo
676,,997,55-23200,alberto.gonzales@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alberto Gonzales
677,,1005,55-23200,briseño.reyes@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Briseño Reyes
678,,1045,55-23200,carlos.moreno@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carlos Moreno
679,,1055,55-23200,carlos.ramos@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carlos Ramos
680,,1144,55-23200,lina.pineda@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Lina Pineda
681,,1161,55-23200,elena.acosta@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Elena Acosta
682,,1247,55-23200,alonso.durazo@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alonso Durazo
683,,1363,55-23200,francisco.pereyda@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Francisco Pereyda
684,,1380,55-23200,manuel.cortes@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Manuel Cortes
685,,1416,55-23200,bowlin.silva@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Bowlin Silva
686,,1517,55-23200,gloria.prisco@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Gloria Prisco
687,,1730,55-23200,esthela.casillas@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Esthela Casillas
688,,1823,55-23200,jose.garcia@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jose Garcia
689,,1848,55-23200,maria.von_borstel@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Maria Von_Borstel
690,,1875,55-23200,jose.olivarria@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jose Olivarria
691,,1951,55-23200,juan .atehortua@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Juan  Atehortua
692,,14,55-23200,carmen.moreno@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carmen Moreno
693,,273,55-23200,alberto.dominguez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alberto Dominguez
694,,401,55-23200,maria.puerta@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Maria Puerta
695,,419,55-23200,alejandro.arvayo@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alejandro Arvayo
696,,472,55-23200,martha.santacruz@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Martha Santacruz
697,,497,55-23200,loisse.cardenas@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Loisse Cardenas
698,,542,55-23200,oscar.rendon@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Oscar Rendon
699,,580,55-23200,pedro.machado@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Pedro Machado
700,,584,55-23200,alicia.mejia@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alicia Mejia
701,,754,55-23200,gerardo.martinez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Gerardo Martinez
702,,763,55-23200,andres.olguin@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Andres Olguin
703,,999,55-23200,alberto.ochoa@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alberto Ochoa
704,,1029,55-23200,carlos.blandon@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carlos Blandon
705,,1236,55-23200,alfonso.leon@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alfonso Leon
706,,1407,55-23200,anuel.barrios@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Anuel Barrios
707,,1593,55-23200,cristina.rivera@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Cristina Rivera
708,,1713,55-23200,maria.ruiz@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Maria Ruiz
709,,1761,55-23200,jimenez.valenzuela@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jimenez Valenzuela
710,,1779,55-23200,jose.barreras@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jose Barreras
711,,1917,55-23200,jesus.romero@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jesus Romero
712,,130,55-23200,juan.flores@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Juan Flores
713,,352,55-23200,maria.padilla@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Maria Padilla
714,,406,55-23200,alberto.moroyoqui@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alberto Moroyoqui
715,,474,55-23200,alejandro.jaquez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alejandro Jaquez
716,,488,55-23200,haygnes.angulo@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Haygnes Angulo
717,,522,55-23200,monica.mira@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Monica Mira
718,,575,55-23200,carlos.torres@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carlos Torres
719,,673,55-23200,rolando.rivera@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Rolando Rivera
720,,689,55-23200,alicia.wilson@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alicia Wilson
721,,784,55-23200,rosa.bojorquez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Rosa Bojorquez
722,,841,55-23200,alberto.acuña@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alberto Acuña
723,,1020,55-23200,candelas.rincon@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Candelas Rincon
724,,1197,55-23200,eliana .tobón @tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Eliana  Tobón 
725,,1250,55-23200,esthela.garcia@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Esthela Garcia
726,,1326,55-23200,francisca.garcia@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Francisca Garcia
727,,1394,55-23200,francisco.tanori@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Francisco Tanori
728,,1397,55-23200,francisco.perez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Francisco Perez
729,,1420,55-23200,manuel.ibarra@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Manuel Ibarra
730,,1429,55-23200,gabriel.geronimo@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Gabriel Geronimo
731,,1524,55-23200,hernado.taborda@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Hernado Taborda
732,,1597,55-23200,guadalupe.robles@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Guadalupe Robles
733,,1634,55-23200,heberto.coronado@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Heberto Coronado
734,,1652,55-23200,iselda.garcia@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Iselda Garcia
735,,1753,55-23200,jhuliana .loaiza@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jhuliana  Loaiza
736,,1770,55-23200,joel.flores@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Joel Flores
737,,1913,55-23200,josefina.monjaras@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Josefina Monjaras
738,,1957,55-23200,juan .orrego@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Juan  Orrego
739,,1960,55-23200,fernando.villegas@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Fernando Villegas
740,B,5,55-23200,jesus.acosta@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jesus Acosta
741,,243,55-23200,alberto.dojaque@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alberto Dojaque
742,,463,55-23200,alejandro.figueroa@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alejandro Figueroa
743,,498,55-23200,alfonso.torres@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alfonso Torres
744,,551,55-23200,roberto.guerrero@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Roberto Guerrero
745,,567,55-23200,alicia.armenta@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alicia Armenta
746,,600,55-23200,raul.noriega@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Raul Noriega
747,,632,55-23200,carlos.valenzuela@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carlos Valenzuela
748,,771,55-23200,gerardo.nieblas@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Gerardo Nieblas
749,,797,55-23200,estuardo.geronimo@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Estuardo Geronimo
750,,847,55-23200,gutierrez.soto@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Gutierrez Soto
751,,874,55-23200,alberto.cordova@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alberto Cordova
752,,1080,55-23200,carlos.salas@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carlos Salas
753,,1095,55-23200,irazema.flores@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Irazema Flores
754,,1267,55-23200,loisse.garcia@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Loisse Garcia
755,,1377,55-23200,antonia.anguis@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Antonia Anguis
756,,1453,55-23200,carmen.enriquez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carmen Enriquez
757,,1457,55-23200,manuel.morales@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Manuel Morales
758,,1505,55-23200,guillermo.coffey@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Guillermo Coffey
759,,1542,55-23200,maria.posada@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Maria Posada
760,,1603,55-23200,eloina.ibarra@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Eloina Ibarra
761,,1614,55-23200,maria.rojas@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Maria Rojas
762,,1639,55-23200,isbelia.taborda@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Isbelia Taborda
763,,1705,55-23200,isela.munguia@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Isela Munguia
764,,282,55-23200,manuel.monjaras@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Manuel Monjaras
765,,513,55-23200,alfonso.lopez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alfonso Lopez
766,,574,55-23200,padilla.sandoval@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Padilla Sandoval
767,,635,55-23200,roberto.peralta@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Roberto Peralta
768,,791,55-23200,gerardo.ruiz@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Gerardo Ruiz
769,,810,55-23200,gustavo.chaidez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Gustavo Chaidez
770,,920,55-23200,bayon.trujillo@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Bayon Trujillo
771,,1111,55-23200,irazema.leyva@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Irazema Leyva
772,,1146,55-23200,carmen.ramos@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carmen Ramos
773,,1303,55-23200,figueroa.amaya@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Figueroa Amaya
774,,1444,55-23200,gabriel.gonzalez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Gabriel Gonzalez
775,,1575,55-23200,maria.rodriguez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Maria Rodriguez
776,,1616,55-23200,guillermo.acevedo@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Guillermo Acevedo
777,,1740,55-23200,jesus.calleja@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jesus Calleja
778,,1938,55-23200,juan.horta@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Juan Horta
779,,123,55-23200,cristina.robles@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Cristina Robles
780,,421,55-23200,alejandro.uribe@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alejandro Uribe
781,,492,55-23200,maryory.moreno@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Maryory Moreno
782,,630,55-23200,refugio.lopez@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Refugio Lopez
783,,655,55-23200,manuel.montaño@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Manuel Montaño
784,,906,55-23200,ignacio.valencia@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Ignacio Valencia
785,,1072,55-23200,carlos.reyes@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carlos Reyes
786,,1097,55-23200,carmen.gastelum@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Carmen Gastelum
787,,1137,55-23200,alejandro.taborda@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alejandro Taborda
788,,1201,55-23200,francisco.salazar@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Francisco Salazar
789,,1493,55-23200,gloria.giraldo@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Gloria Giraldo
790,,1699,55-23200,isela.moreno@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Isela Moreno
791,,1903,55-23200,jose.ramos@tractchun.com,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jose Ramos
792,,41,10-32110,yasmir.gaviria@tractchun.com,Almacenista,MATERIALES,Administrativo,Yasmir Gaviria
793,,774,10-32110,yanez.lopez@tractchun.com,Almacenista,MATERIALES,Administrativo,Yanez Lopez
794,,989,10-32110,yenifer.valencia@tractchun.com,Almacenista,MATERIALES,Administrativo,Yenifer Valencia
795,,1470,10-32110,eduardo.torrico@tractchun.com,Almacenista,MATERIALES,Administrativo,Eduardo Torrico
796,,1735,10-32110,ochoa.porchas@tractchun.com,Almacenista,MATERIALES,Administrativo,Ochoa Porchas
797,,1963,10-32110,octavio.alegria@tractchun.com,Almacenista,MATERIALES,Administrativo,Octavio Alegria
798,,381,10-32110,ana.soto@tractchun.com,Almacenista,MATERIALES,Administrativo,Ana Soto
799,,450,10-32110,eduardo.ruiz@tractchun.com,Almacenista,MATERIALES,Administrativo,Eduardo Ruiz
800,,622,10-32110,eduardo.monjaras@tractchun.com,Almacenista,MATERIALES,Administrativo,Eduardo Monjaras
801,,743,10-32110,ana.valdez@tractchun.com,Almacenista,MATERIALES,Administrativo,Ana Valdez
802,,1438,10-32110,eduardo.pereyda@tractchun.com,Almacenista,MATERIALES,Administrativo,Eduardo Pereyda
803,,1733,10-32110,ochoa.cartas@tractchun.com,Almacenista,MATERIALES,Administrativo,Ochoa Cartas
804,,251,10-32110,eduardo.madrid@tractchun.com,Almacenista,MATERIALES,Administrativo,Eduardo Madrid
805,,666,10-32110,yasmir.orrego@tractchun.com,Almacenista,MATERIALES,Administrativo,Yasmir Orrego
806,,892,10-32110,eduardo.perez@tractchun.com,Almacenista,MATERIALES,Administrativo,Eduardo Perez
807,,909,10-32110,eduviges.islas@tractchun.com,Almacenista,MATERIALES,Administrativo,Eduviges Islas
